"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090269","GO:0090269","fibroblast growth factor production","1/790","11/28928",0.0909090909090909,3.3288837744534,1.29445265616074,0.262605671078217,0.481375768179869,0.353796541984669,"11629",1
"GO:0090270","GO:0090270","regulation of fibroblast growth factor production","1/790","11/28928",0.0909090909090909,3.3288837744534,1.29445265616074,0.262605671078217,0.481375768179869,0.353796541984669,"11629",1
"GO:0098976","GO:0098976","excitatory chemical synaptic transmission","1/790","11/28928",0.0909090909090909,3.3288837744534,1.29445265616074,0.262605671078217,0.481375768179869,0.353796541984669,"66797",1
"GO:0099612","GO:0099612","protein localization to axon","1/790","11/28928",0.0909090909090909,3.3288837744534,1.29445265616074,0.262605671078217,0.481375768179869,0.353796541984669,"66797",1
"GO:0106015","GO:0106015","negative regulation of inflammatory response to wounding","1/790","11/28928",0.0909090909090909,3.3288837744534,1.29445265616074,0.262605671078217,0.481375768179869,0.353796541984669,"243958",1
"GO:0150078","GO:0150078","positive regulation of neuroinflammatory response","1/790","11/28928",0.0909090909090909,3.3288837744534,1.29445265616074,0.262605671078217,0.481375768179869,0.353796541984669,"17394",1
"GO:1903025","GO:1903025","regulation of RNA polymerase II regulatory region sequence-specific DNA binding","1/790","11/28928",0.0909090909090909,3.3288837744534,1.29445265616074,0.262605671078217,0.481375768179869,0.353796541984669,"15110",1
"GO:1903367","GO:1903367","positive regulation of fear response","1/790","11/28928",0.0909090909090909,3.3288837744534,1.29445265616074,0.262605671078217,0.481375768179869,0.353796541984669,"18619",1
"GO:1904338","GO:1904338","regulation of dopaminergic neuron differentiation","1/790","11/28928",0.0909090909090909,3.3288837744534,1.29445265616074,0.262605671078217,0.481375768179869,0.353796541984669,"20423",1
"GO:1990709","GO:1990709","presynaptic active zone organization","1/790","11/28928",0.0909090909090909,3.3288837744534,1.29445265616074,0.262605671078217,0.481375768179869,0.353796541984669,"116838",1
"GO:2000171","GO:2000171","negative regulation of dendrite development","1/790","11/28928",0.0909090909090909,3.3288837744534,1.29445265616074,0.262605671078217,0.481375768179869,0.353796541984669,"67749",1
"GO:2000739","GO:2000739","regulation of mesenchymal stem cell differentiation","1/790","11/28928",0.0909090909090909,3.3288837744534,1.29445265616074,0.262605671078217,0.481375768179869,0.353796541984669,"20679",1
"GO:2001280","GO:2001280","positive regulation of unsaturated fatty acid biosynthetic process","1/790","11/28928",0.0909090909090909,3.3288837744534,1.29445265616074,0.262605671078217,0.481375768179869,0.353796541984669,"16149",1
"GO:0002244","GO:0002244","hematopoietic progenitor cell differentiation","7/790","190/28928",0.0368421052631579,1.34907395069953,0.808880940362181,0.263759509969837,0.483303223157768,0.355213162743521,"27217/209692/20423/14255/67138/243958/57916",7
"GO:0032963","GO:0032963","collagen metabolic process","5/790","127/28928",0.0393700787401575,1.44164257948769,0.835771669256309,0.266936395182966,0.48805130093044,0.358702855428712,"14061/13040/22417/17392/17394",5
"GO:0001558","GO:0001558","regulation of cell growth","15/790","456/28928",0.0328947368421053,1.20453031312458,0.737648982782526,0.267096356267434,0.48805130093044,0.358702855428712,"20671/100040462/14061/12578/19207/19415/26367/69550/17751/217369/116838/75766/15511/193740/195359",15
"GO:0000002","GO:0000002","mitochondrial genome maintenance","2/790","37/28928",0.0540540540540541,1.97933629832364,0.998780505958774,0.268107809109183,0.48805130093044,0.358702855428712,"23797/83408",2
"GO:0009112","GO:0009112","nucleobase metabolic process","2/790","37/28928",0.0540540540540541,1.97933629832364,0.998780505958774,0.268107809109183,0.48805130093044,0.358702855428712,"227231/22262",2
"GO:0009119","GO:0009119","ribonucleoside metabolic process","2/790","37/28928",0.0540540540540541,1.97933629832364,0.998780505958774,0.268107809109183,0.48805130093044,0.358702855428712,"22262/22271",2
"GO:0015868","GO:0015868","purine ribonucleotide transport","2/790","37/28928",0.0540540540540541,1.97933629832364,0.998780505958774,0.268107809109183,0.48805130093044,0.358702855428712,"73333/215900",2
"GO:0021591","GO:0021591","ventricular system development","2/790","37/28928",0.0540540540540541,1.97933629832364,0.998780505958774,0.268107809109183,0.48805130093044,0.358702855428712,"18507/110082",2
"GO:0032967","GO:0032967","positive regulation of collagen biosynthetic process","2/790","37/28928",0.0540540540540541,1.97933629832364,0.998780505958774,0.268107809109183,0.48805130093044,0.358702855428712,"14061/22417",2
"GO:0035384","GO:0035384","thioester biosynthetic process","2/790","37/28928",0.0540540540540541,1.97933629832364,0.998780505958774,0.268107809109183,0.48805130093044,0.358702855428712,"27273/20617",2
"GO:0043302","GO:0043302","positive regulation of leukocyte degranulation","2/790","37/28928",0.0540540540540541,1.97933629832364,0.998780505958774,0.268107809109183,0.48805130093044,0.358702855428712,"14125/14126",2
"GO:0043304","GO:0043304","regulation of mast cell degranulation","2/790","37/28928",0.0540540540540541,1.97933629832364,0.998780505958774,0.268107809109183,0.48805130093044,0.358702855428712,"14125/14126",2
"GO:0045686","GO:0045686","negative regulation of glial cell differentiation","2/790","37/28928",0.0540540540540541,1.97933629832364,0.998780505958774,0.268107809109183,0.48805130093044,0.358702855428712,"14061/13131",2
"GO:0060295","GO:0060295","regulation of cilium movement involved in cell motility","2/790","37/28928",0.0540540540540541,1.97933629832364,0.998780505958774,0.268107809109183,0.48805130093044,0.358702855428712,"66793/12458",2
"GO:0071392","GO:0071392","cellular response to estradiol stimulus","2/790","37/28928",0.0540540540540541,1.97933629832364,0.998780505958774,0.268107809109183,0.48805130093044,0.358702855428712,"18671/17702",2
"GO:0071604","GO:0071604","transforming growth factor beta production","2/790","37/28928",0.0540540540540541,1.97933629832364,0.998780505958774,0.268107809109183,0.48805130093044,0.358702855428712,"16963/20371",2
"GO:0071616","GO:0071616","acyl-CoA biosynthetic process","2/790","37/28928",0.0540540540540541,1.97933629832364,0.998780505958774,0.268107809109183,0.48805130093044,0.358702855428712,"27273/20617",2
"GO:1902019","GO:1902019","regulation of cilium-dependent cell motility","2/790","37/28928",0.0540540540540541,1.97933629832364,0.998780505958774,0.268107809109183,0.48805130093044,0.358702855428712,"66793/12458",2
"GO:0002793","GO:0002793","positive regulation of peptide secretion","6/790","159/28928",0.0377358490566038,1.38180081203726,0.808894081099704,0.268502612520013,0.488526580020786,0.359052171098003,"14526/14061/58869/18167/12143/21943",6
"GO:0006023","GO:0006023","aminoglycan biosynthetic process","3/790","66/28928",0.0454545454545455,1.6644418872267,0.90549152628411,0.269196561036443,0.488526580020786,0.359052171098003,"227327/15476/15117",3
"GO:0006584","GO:0006584","catecholamine metabolic process","3/790","66/28928",0.0454545454545455,1.6644418872267,0.90549152628411,0.269196561036443,0.488526580020786,0.359052171098003,"53315/109648/20617",3
"GO:0006611","GO:0006611","protein export from nucleus","3/790","66/28928",0.0454545454545455,1.6644418872267,0.90549152628411,0.269196561036443,0.488526580020786,0.359052171098003,"20684/12578/12326",3
"GO:0009712","GO:0009712","catechol-containing compound metabolic process","3/790","66/28928",0.0454545454545455,1.6644418872267,0.90549152628411,0.269196561036443,0.488526580020786,0.359052171098003,"53315/109648/20617",3
"GO:0030225","GO:0030225","macrophage differentiation","3/790","66/28928",0.0454545454545455,1.6644418872267,0.90549152628411,0.269196561036443,0.488526580020786,0.359052171098003,"272382/76527/17986",3
"GO:0042058","GO:0042058","regulation of epidermal growth factor receptor signaling pathway","3/790","66/28928",0.0454545454545455,1.6644418872267,0.90549152628411,0.269196561036443,0.488526580020786,0.359052171098003,"26367/12554/11551",3
"GO:0051445","GO:0051445","regulation of meiotic cell cycle","3/790","66/28928",0.0454545454545455,1.6644418872267,0.90549152628411,0.269196561036443,0.488526580020786,0.359052171098003,"50915/22417/17702",3
"GO:0019827","GO:0019827","stem cell population maintenance","8/790","224/28928",0.0357142857142857,1.30777576853526,0.774828976381756,0.270078020645241,0.489937922968432,0.360089465219224,"19130/13711/99377/12578/21386/14165/21380/170942",8
"GO:2001234","GO:2001234","negative regulation of apoptotic signaling pathway","9/790","257/28928",0.0350194552529183,1.282332660198,0.761771801350414,0.270925123959961,0.491285881466566,0.36108017369876,"69169/14526/73333/22417/22163/209027/14165/15511/16149",9
"GO:0009134","GO:0009134","nucleoside diphosphate catabolic process","5/790","128/28928",0.0390625,1.43037974683544,0.817672134181392,0.272153919844223,0.492130507111991,0.361700947847307,"209692/230163/14447/20533/67464",5
"GO:0038127","GO:0038127","ERBB signaling pathway","5/790","128/28928",0.0390625,1.43037974683544,0.817672134181392,0.272153919844223,0.492130507111991,0.361700947847307,"71920/26367/12554/216616/11551",5
"GO:0048708","GO:0048708","astrocyte differentiation","4/790","97/28928",0.0412371134020619,1.5100091348036,0.843048577077389,0.273466595319219,0.492130507111991,0.361700947847307,"14061/13131/20423/20679",4
"GO:0016051","GO:0016051","carbohydrate biosynthetic process","8/790","225/28928",0.0355555555555556,1.30196343178622,0.761904602028738,0.273972142794779,0.492130507111991,0.361700947847307,"80908/14526/230163/20617/20443/268756/81799/15117",8
"GO:0019693","GO:0019693","ribose phosphate metabolic process","13/790","392/28928",0.0331632653061225,1.21436321363989,0.716003879288195,0.276626260747884,0.492130507111991,0.361700947847307,"209692/22262/230163/56362/231932/20928/14447/432530/22271/20533/67464/23984/15511",13
"GO:1901019","GO:1901019","regulation of calcium ion transmembrane transporter activity","3/790","67/28928",0.0447761194029851,1.63959947099943,0.878230348335129,0.276629669086815,0.492130507111991,0.361700947847307,"12372/81897/14169",3
"GO:0009135","GO:0009135","purine nucleoside diphosphate metabolic process","5/790","129/28928",0.0387596899224806,1.4192915317437,0.79972536949189,0.277392950431502,0.492130507111991,0.361700947847307,"209692/230163/14447/20533/67464",5
"GO:0009179","GO:0009179","purine ribonucleoside diphosphate metabolic process","5/790","129/28928",0.0387596899224806,1.4192915317437,0.79972536949189,0.277392950431502,0.492130507111991,0.361700947847307,"209692/230163/14447/20533/67464",5
"GO:0006734","GO:0006734","NADH metabolic process","2/790","38/28928",0.0526315789473684,1.92724850099933,0.958369089988456,0.278298256833683,0.492130507111991,0.361700947847307,"230163/56857",2
"GO:0006775","GO:0006775","fat-soluble vitamin metabolic process","2/790","38/28928",0.0526315789473684,1.92724850099933,0.958369089988456,0.278298256833683,0.492130507111991,0.361700947847307,"79235/631304",2
"GO:0007020","GO:0007020","microtubule nucleation","2/790","38/28928",0.0526315789473684,1.92724850099933,0.958369089988456,0.278298256833683,0.492130507111991,0.361700947847307,"15511/193740",2
"GO:0014912","GO:0014912","negative regulation of smooth muscle cell migration","2/790","38/28928",0.0526315789473684,1.92724850099933,0.958369089988456,0.278298256833683,0.492130507111991,0.361700947847307,"106014/11629",2
"GO:0031279","GO:0031279","regulation of cyclase activity","2/790","38/28928",0.0526315789473684,1.92724850099933,0.958369089988456,0.278298256833683,0.492130507111991,0.361700947847307,"432530/14680",2
"GO:0032781","GO:0032781","positive regulation of ATP-dependent activity","2/790","38/28928",0.0526315789473684,1.92724850099933,0.958369089988456,0.278298256833683,0.492130507111991,0.361700947847307,"230163/14165",2
"GO:0033260","GO:0033260","nuclear DNA replication","2/790","38/28928",0.0526315789473684,1.92724850099933,0.958369089988456,0.278298256833683,0.492130507111991,0.361700947847307,"100503545/13134",2
"GO:0042168","GO:0042168","heme metabolic process","2/790","38/28928",0.0526315789473684,1.92724850099933,0.958369089988456,0.278298256833683,0.492130507111991,0.361700947847307,"15199/11656",2
"GO:0043516","GO:0043516","regulation of DNA damage response, signal transduction by p53 class mediator","2/790","38/28928",0.0526315789473684,1.92724850099933,0.958369089988456,0.278298256833683,0.492130507111991,0.361700947847307,"12578/16149",2
"GO:0045920","GO:0045920","negative regulation of exocytosis","2/790","38/28928",0.0526315789473684,1.92724850099933,0.958369089988456,0.278298256833683,0.492130507111991,0.361700947847307,"20617/11551",2
"GO:0051503","GO:0051503","adenine nucleotide transport","2/790","38/28928",0.0526315789473684,1.92724850099933,0.958369089988456,0.278298256833683,0.492130507111991,0.361700947847307,"73333/215900",2
"GO:0060117","GO:0060117","auditory receptor cell development","2/790","38/28928",0.0526315789473684,1.92724850099933,0.958369089988456,0.278298256833683,0.492130507111991,0.361700947847307,"140476/224796",2
"GO:0090140","GO:0090140","regulation of mitochondrial fission","2/790","38/28928",0.0526315789473684,1.92724850099933,0.958369089988456,0.278298256833683,0.492130507111991,0.361700947847307,"12176/68166",2
"GO:0090183","GO:0090183","regulation of kidney development","2/790","38/28928",0.0526315789473684,1.92724850099933,0.958369089988456,0.278298256833683,0.492130507111991,0.361700947847307,"22417/20474",2
"GO:0098868","GO:0098868","bone growth","2/790","38/28928",0.0526315789473684,1.92724850099933,0.958369089988456,0.278298256833683,0.492130507111991,0.361700947847307,"17702/218772",2
"GO:1901889","GO:1901889","negative regulation of cell junction assembly","2/790","38/28928",0.0526315789473684,1.92724850099933,0.958369089988456,0.278298256833683,0.492130507111991,0.361700947847307,"11815/19876",2
"GO:1905606","GO:1905606","regulation of presynapse assembly","2/790","38/28928",0.0526315789473684,1.92724850099933,0.958369089988456,0.278298256833683,0.492130507111991,0.361700947847307,"20617/320772",2
"GO:0048864","GO:0048864","stem cell development","4/790","98/28928",0.0408163265306122,1.49460087832601,0.821796392925234,0.279549030580949,0.492130507111991,0.361700947847307,"14472/20423/14234/21380",4
"GO:1901874","GO:1901874","negative regulation of post-translational protein modification","4/790","98/28928",0.0408163265306122,1.49460087832601,0.821796392925234,0.279549030580949,0.492130507111991,0.361700947847307,"12578/100038882/15511/406217",4
